itemname,kindname,countyname,marketname,yyyy,regday,price
배,신고(1kg),서울,가락도매,2017,06/30,"4,200"
배,신고(1kg),서울,가락도매,2017,07/03,"4,200"
배,신고(1kg),서울,가락도매,2017,07/04,"4,200"
배,신고(1kg),서울,가락도매,2017,07/05,"4,200"
배,신고(1kg),서울,가락도매,2017,07/06,"4,200"
배,신고(1kg),서울,가락도매,2017,07/07,"4,000"
배,신고(1kg),서울,가락도매,2017,07/10,"4,000"
배,신고(1kg),서울,가락도매,2017,07/11,"4,000"
배,신고(1kg),서울,가락도매,2017,07/12,"4,000"
배,신고(1kg),서울,가락도매,2017,07/13,"4,000"
배,신고(1kg),서울,가락도매,2017,07/14,"4,000"
배,신고(1kg),서울,가락도매,2017,07/17,"4,000"
배,신고(1kg),서울,가락도매,2017,07/18,"4,000"
배,신고(1kg),서울,가락도매,2017,07/19,"4,000"
배,신고(1kg),서울,가락도매,2017,07/20,"4,000"
배,신고(1kg),서울,가락도매,2017,07/21,"4,000"
배,신고(1kg),서울,가락도매,2017,07/24,"4,000"
배,신고(1kg),서울,가락도매,2017,07/25,"4,000"
배,신고(1kg),서울,가락도매,2017,07/26,"4,000"
배,신고(1kg),서울,가락도매,2017,07/27,"4,000"
배,신고(1kg),서울,가락도매,2017,07/28,"4,133"
배,신고(1kg),서울,가락도매,2017,07/31,"4,133"
배,신고(1kg),서울,가락도매,2017,08/01,"4,133"
배,신고(1kg),서울,가락도매,2017,08/02,"4,133"
배,신고(1kg),서울,가락도매,2017,08/03,"4,133"
배,신고(1kg),서울,가락도매,2017,08/04,"4,133"
배,신고(1kg),서울,가락도매,2017,08/07,"4,133"
배,신고(1kg),서울,가락도매,2017,08/08,"4,133"
배,신고(1kg),서울,가락도매,2017,08/09,"4,133"
배,신고(1kg),서울,가락도매,2017,08/10,"4,133"
배,신고(1kg),서울,가락도매,2017,08/11,"4,133"
배,신고(1kg),서울,가락도매,2017,08/14,"4,133"
배,신고(1kg),서울,가락도매,2017,08/16,"4,133"
배,신고(1kg),서울,가락도매,2017,08/17,"4,133"
배,신고(1kg),서울,가락도매,2017,08/18,"4,133"
배,신고(1kg),서울,가락도매,2017,08/21,"4,133"
배,신고(1kg),서울,가락도매,2017,08/22,"4,133"
배,신고(1kg),서울,가락도매,2017,08/23,"4,133"
배,신고(1kg),서울,가락도매,2017,08/24,"4,133"
배,신고(1kg),서울,가락도매,2017,08/25,"4,133"
배,신고(1kg),서울,가락도매,2017,08/28,"4,133"
배,신고(1kg),서울,가락도매,2017,08/29,"4,133"
배,신고(1kg),서울,가락도매,2017,08/30,"4,133"
배,신고(1kg),서울,가락도매,2017,08/31,"4,133"
배,신고(1kg),서울,가락도매,2017,09/01,"4,133"
배,신고(1kg),서울,가락도매,2017,09/04,"4,133"
배,신고(1kg),서울,가락도매,2017,09/18,"3,000"
배,신고(1kg),서울,가락도매,2017,09/19,"2,867"
배,신고(1kg),서울,가락도매,2017,09/20,"2,867"
배,신고(1kg),서울,가락도매,2017,09/21,"2,867"
배,신고(1kg),서울,가락도매,2017,09/22,"3,000"
배,신고(1kg),서울,가락도매,2017,09/25,"3,000"
배,신고(1kg),서울,가락도매,2017,09/26,"3,000"
배,신고(1kg),서울,가락도매,2017,09/27,"3,000"
배,신고(1kg),서울,가락도매,2017,09/28,"3,000"
배,신고(1kg),서울,가락도매,2017,09/29,"3,000"
배,신고(1kg),서울,가락도매,2017,10/10,"3,000"
배,신고(1kg),서울,가락도매,2017,10/11,"2,800"
배,신고(1kg),서울,가락도매,2017,10/12,"2,800"
배,신고(1kg),서울,가락도매,2017,10/13,"2,800"
배,신고(1kg),서울,가락도매,2017,10/16,"2,667"
배,신고(1kg),서울,가락도매,2017,10/17,"2,667"
배,신고(1kg),서울,가락도매,2017,10/18,"2,667"
배,신고(1kg),서울,가락도매,2017,10/19,"2,667"
배,신고(1kg),서울,가락도매,2017,10/20,"2,667"
배,신고(1kg),서울,가락도매,2017,10/23,"2,667"
배,신고(1kg),서울,가락도매,2017,10/24,"2,667"
배,신고(1kg),서울,가락도매,2017,10/25,"2,667"
배,신고(1kg),서울,가락도매,2017,10/26,"2,467"
배,신고(1kg),서울,가락도매,2017,10/27,"2,467"
배,신고(1kg),서울,가락도매,2017,10/30,"2,467"
배,신고(1kg),서울,가락도매,2017,10/31,"2,667"
배,신고(1kg),서울,가락도매,2017,11/01,"2,467"
배,신고(1kg),서울,가락도매,2017,11/02,"2,333"
배,신고(1kg),서울,가락도매,2017,11/03,"2,333"
배,신고(1kg),서울,가락도매,2017,11/06,"2,333"
배,신고(1kg),서울,가락도매,2017,11/07,"2,333"
배,신고(1kg),서울,가락도매,2017,11/08,"2,333"
배,신고(1kg),서울,가락도매,2017,11/09,"2,333"
배,신고(1kg),서울,가락도매,2017,11/10,"2,333"
배,신고(1kg),서울,가락도매,2017,11/13,"2,467"
배,신고(1kg),서울,가락도매,2017,11/14,"2,333"
배,신고(1kg),서울,가락도매,2017,11/15,"2,333"
배,신고(1kg),서울,가락도매,2017,11/16,"2,333"
배,신고(1kg),서울,가락도매,2017,11/17,"2,333"
배,신고(1kg),서울,가락도매,2017,11/20,"2,333"
배,신고(1kg),서울,가락도매,2017,11/21,"2,333"
배,신고(1kg),서울,가락도매,2017,11/22,"2,333"
배,신고(1kg),서울,가락도매,2017,11/23,"2,333"
배,신고(1kg),서울,가락도매,2017,11/24,"2,333"
배,신고(1kg),서울,가락도매,2017,11/27,"2,333"
배,신고(1kg),서울,가락도매,2017,11/28,"2,333"
배,신고(1kg),서울,가락도매,2017,11/29,"2,333"
배,신고(1kg),서울,가락도매,2017,11/30,"2,333"
배,신고(1kg),서울,가락도매,2017,12/04,"2,333"
배,신고(1kg),서울,가락도매,2017,12/05,"2,333"
배,신고(1kg),서울,가락도매,2017,12/06,"2,333"
배,신고(1kg),서울,가락도매,2017,12/07,"2,333"
배,신고(1kg),서울,가락도매,2017,12/08,"2,333"
배,신고(1kg),서울,가락도매,2017,12/11,"2,333"
배,신고(1kg),서울,가락도매,2017,12/12,"2,333"
배,신고(1kg),서울,가락도매,2017,12/13,"2,333"
배,신고(1kg),서울,가락도매,2017,12/14,"2,333"
배,신고(1kg),서울,가락도매,2017,12/15,"2,333"
배,신고(1kg),서울,가락도매,2017,12/18,"2,333"
배,신고(1kg),서울,가락도매,2017,12/19,"2,333"
배,신고(1kg),서울,가락도매,2017,12/20,"2,333"
배,신고(1kg),서울,가락도매,2017,12/21,"2,333"
배,신고(1kg),서울,가락도매,2017,12/22,"2,333"
배,신고(1kg),서울,가락도매,2017,12/26,"2,333"
배,신고(1kg),서울,가락도매,2017,12/27,"2,333"
배,신고(1kg),서울,가락도매,2017,12/28,"2,333"
배,신고(1kg),서울,가락도매,2017,12/29,"2,333"
